0.000000000	0.437541022
0.050000000	0.438247323
0.100000000	0.440523000
0.150000000	0.444152770
0.200000000	0.448756366
0.250000000	0.454339370
0.300000000	0.459654028
0.350000000	0.464956522
0.400000000	0.469985377
0.450000000	0.474822608
0.500000000	0.479219628
0.550000000	0.483043475
0.600000000	0.486858220
0.650000000	0.490011616
0.700000000	0.492675324
0.750000000	0.495587854
0.800000000	0.497228541
0.850000000	0.499413274
0.900000000	0.500994723
0.950000000	0.502779828
1.000000000	0.504303888
