0.000000000	0.133151461
0.050000000	0.133840054
0.100000000	0.136889209
0.150000000	0.139899941
0.200000000	0.143307125
0.250000000	0.150772973
0.300000000	0.154012602
0.350000000	0.159429689
0.400000000	0.160070352
0.450000000	0.162915759
0.500000000	0.163933040
0.550000000	0.171498175
0.600000000	0.178725217
0.650000000	0.183180753
0.700000000	0.185817335
0.750000000	0.190173133
0.800000000	0.191601357
0.850000000	0.202989035
0.900000000	0.211328375
0.950000000	0.221010371
1.000000000	0.211174395
