0.000000000	-0.000060715
0.050000000	-0.043961670
0.100000000	-0.088323307
0.150000000	-0.133468018
0.200000000	-0.179628337
0.250000000	-0.226955655
0.300000000	-0.275648179
0.350000000	-0.325436720
0.400000000	-0.376128347
0.450000000	-0.427371374
0.500000000	-0.479183426
0.550000000	-0.531595319
0.600000000	-0.584011691
0.650000000	-0.636672963
0.700000000	-0.689811279
0.750000000	-0.742938588
0.800000000	-0.795923761
0.850000000	-0.849185716
0.900000000	-0.902063998
0.950000000	-0.955094298
1.000000000	-1.008708230
